lga_2016,state,industry_people,industry_type,industry_type_full,lga_total_industry_people
54690,5,7,retail,retail_trade,192
54760,5,13,retail,retail_trade,413
54830,5,1811,retail,retail_trade,16802
54900,5,38,retail,retail_trade,708
54970,5,15,retail,retail_trade,598
55040,5,19,retail,retail_trade,669
55110,5,3618,retail,retail_trade,31036
55180,5,380,retail,retail_trade,4184
55250,5,16,retail,retail_trade,463
55320,5,4308,retail,retail_trade,46665
55390,5,0,retail,retail_trade,220
55460,5,168,retail,retail_trade,1498
55530,5,6,retail,retail_trade,232
55600,5,111,retail,retail_trade,1137
55670,5,20,retail,retail_trade,304
55740,5,318,retail,retail_trade,4059
55810,5,15,retail,retail_trade,150
55880,5,3,retail,retail_trade,273
55950,5,12,retail,retail_trade,276
56090,5,1655,retail,retail_trade,17390
56160,5,0,retail,retail_trade,52
56230,5,673,retail,retail_trade,6418
56300,5,37,retail,retail_trade,544
56370,5,19,retail,retail_trade,409
56460,5,199,retail,retail_trade,2093
56580,5,679,retail,retail_trade,9772
56620,5,18,retail,retail_trade,284
56730,5,397,retail,retail_trade,4337
56790,5,117,retail,retail_trade,1370
56860,5,4,retail,retail_trade,110
56930,5,64,retail,retail_trade,697
57000,5,3,retail,retail_trade,385
57080,5,744,retail,retail_trade,11512
57140,5,21,retail,retail_trade,417
57210,5,150,retail,retail_trade,2120
57280,5,472,retail,retail_trade,7051
57350,5,13,retail,retail_trade,369
57420,5,30,retail,retail_trade,775
57490,5,5777,retail,retail_trade,54837
57630,5,0,retail,retail_trade,40
57700,5,1255,retail,retail_trade,12871
57770,5,31,retail,retail_trade,419
57840,5,1604,retail,retail_trade,20757
57910,5,9708,retail,retail_trade,103428
57980,5,605,retail,retail_trade,9207
58050,5,6895,retail,retail_trade,63340
58190,5,11,retail,retail_trade,169
58260,5,13,retail,retail_trade,264
58330,5,139,retail,retail_trade,1846
58400,5,4,retail,retail_trade,135
58470,5,0,retail,retail_trade,72
58510,5,1379,retail,retail_trade,17489
58540,5,15,retail,retail_trade,453
58570,5,1368,retail,retail_trade,18784
58610,5,65,retail,retail_trade,745
58680,5,5,retail,retail_trade,209
58760,5,9923,retail,retail_trade,89092
58820,5,119,retail,retail_trade,1626
58890,5,9,retail,retail_trade,411
59030,5,3,retail,retail_trade,169
59100,5,15,retail,retail_trade,353
59170,5,40,retail,retail_trade,519
59250,5,3,retail,retail_trade,371
59310,5,46,retail,retail_trade,672
59320,5,8,retail,retail_trade,207
59330,5,9,retail,retail_trade,191
59340,5,230,retail,retail_trade,3231
59350,5,0,retail,retail_trade,194
59360,5,23,retail,retail_trade,605
59370,5,135,retail,retail_trade,1401
59499,5,102,retail,retail_trade,1773
59799,5,3,retail,retail_trade,334
60210,6,215,retail,retail_trade,1933
60410,6,885,retail,retail_trade,6636
60610,6,1022,retail,retail_trade,7664
60810,6,981,retail,retail_trade,8839
61010,6,51,retail,retail_trade,823
61210,6,287,retail,retail_trade,3595
61410,6,2693,retail,retail_trade,24581
61510,6,407,retail,retail_trade,3864
61610,6,1165,retail,retail_trade,9650
61810,6,244,retail,retail_trade,2561
62010,6,32,retail,retail_trade,433
62210,6,238,retail,retail_trade,2185
62410,6,160,retail,retail_trade,1648
62610,6,2403,retail,retail_trade,19256
62810,6,2131,retail,retail_trade,24259
63010,6,577,retail,retail_trade,6381
63210,6,196,retail,retail_trade,2445
63410,6,55,retail,retail_trade,797
63610,6,1627,retail,retail_trade,16335
63810,6,521,retail,retail_trade,4487
64010,6,3398,retail,retail_trade,27538
64210,6,942,retail,retail_trade,8464
64610,6,582,retail,retail_trade,5496
64810,6,719,retail,retail_trade,6323
65010,6,233,retail,retail_trade,2599
65210,6,34,retail,retail_trade,797
65410,6,586,retail,retail_trade,5342
65610,6,113,retail,retail_trade,1515
65810,6,1077,retail,retail_trade,9856
69499,6,22,retail,retail_trade,247
69799,6,3,retail,retail_trade,47
70200,7,1013,retail,retail_trade,12608
70420,7,144,retail,retail_trade,1897
70540,7,0,retail,retail_trade,12
70620,7,40,retail,retail_trade,792
70700,7,16,retail,retail_trade,455
71000,7,3140,retail,retail_trade,42081
71300,7,144,retail,retail_trade,1480
72200,7,248,retail,retail_trade,4120
72300,7,711,retail,retail_trade,11746
72330,7,76,retail,retail_trade,1144
72800,7,1411,retail,retail_trade,17296
73600,7,78,retail,retail_trade,1437
74050,7,36,retail,retail_trade,524
74550,7,36,retail,retail_trade,743
74560,7,18,retail,retail_trade,228
74660,7,110,retail,retail_trade,1451
74680,7,31,retail,retail_trade,452
79399,7,181,retail,retail_trade,3636
79499,7,40,retail,retail_trade,574
79799,7,0,retail,retail_trade,28
89399,8,14588,retail,retail_trade,205419
89499,8,19,retail,retail_trade,202
89799,8,0,retail,retail_trade,0
99399,9,184,retail,retail_trade,2151
99499,9,0,retail,retail_trade,11
99799,9,0,retail,retail_trade,6
10050,1,1050,transport and warehousing,transport_postal_and_warehousing,22907
10130,1,275,transport and warehousing,transport_postal_and_warehousing,12327
10250,1,509,transport and warehousing,transport_postal_and_warehousing,17463
10300,1,43,transport and warehousing,transport_postal_and_warehousing,982
10470,1,632,transport and warehousing,transport_postal_and_warehousing,18165
10550,1,439,transport and warehousing,transport_postal_and_warehousing,13153
10600,1,158,transport and warehousing,transport_postal_and_warehousing,4890
10650,1,181,transport and warehousing,transport_postal_and_warehousing,3282
10750,1,11440,transport and warehousing,transport_postal_and_warehousing,151468
10800,1,114,transport and warehousing,transport_postal_and_warehousing,2541
10850,1,129,transport and warehousing,transport_postal_and_warehousing,3222
10900,1,1292,transport and warehousing,transport_postal_and_warehousing,35860
10950,1,44,transport and warehousing,transport_postal_and_warehousing,1173
11100,1,2088,transport and warehousing,transport_postal_and_warehousing,22963
11150,1,11,transport and warehousing,transport_postal_and_warehousing,1000
11200,1,13,transport and warehousing,transport_postal_and_warehousing,498
11250,1,264,transport and warehousing,transport_postal_and_warehousing,6902
11300,1,667,transport and warehousing,transport_postal_and_warehousing,17174
11350,1,365,transport and warehousing,transport_postal_and_warehousing,13557
11400,1,189,transport and warehousing,transport_postal_and_warehousing,6032
11450,1,2682,transport and warehousing,transport_postal_and_warehousing,40014
11500,1,5606,transport and warehousing,transport_postal_and_warehousing,68841
11520,1,1554,transport and warehousing,transport_postal_and_warehousing,44699
11570,1,10588,transport and warehousing,transport_postal_and_warehousing,138192
11600,1,50,transport and warehousing,transport_postal_and_warehousing,1384
11650,1,5260,transport and warehousing,transport_postal_and_warehousing,139593
11700,1,9,transport and warehousing,transport_postal_and_warehousing,564
11720,1,882,transport and warehousing,transport_postal_and_warehousing,21626
11730,1,754,transport and warehousing,transport_postal_and_warehousing,17565
11750,1,56,transport and warehousing,transport_postal_and_warehousing,2014
11800,1,1018,transport and warehousing,transport_postal_and_warehousing,29620
12000,1,78,transport and warehousing,transport_postal_and_warehousing,1728
12150,1,55,transport and warehousing,transport_postal_and_warehousing,1419
12350,1,184,transport and warehousing,transport_postal_and_warehousing,4811
12380,1,5422,transport and warehousing,transport_postal_and_warehousing,86838
12700,1,199,transport and warehousing,transport_postal_and_warehousing,3885
12730,1,179,transport and warehousing,transport_postal_and_warehousing,3812
12750,1,453,transport and warehousing,transport_postal_and_warehousing,12976
12850,1,4851,transport and warehousing,transport_postal_and_warehousing,71899
12870,1,260,transport and warehousing,transport_postal_and_warehousing,4970
12900,1,141,transport and warehousing,transport_postal_and_warehousing,3944
12930,1,4344,transport and warehousing,transport_postal_and_warehousing,69537
12950,1,71,transport and warehousing,transport_postal_and_warehousing,1783
13010,1,123,transport and warehousing,transport_postal_and_warehousing,3224
13310,1,642,transport and warehousing,transport_postal_and_warehousing,12722
13340,1,238,transport and warehousing,transport_postal_and_warehousing,4614
13450,1,354,transport and warehousing,transport_postal_and_warehousing,11713
13510,1,258,transport and warehousing,transport_postal_and_warehousing,4382
13550,1,189,transport and warehousing,transport_postal_and_warehousing,5381
13660,1,69,transport and warehousing,transport_postal_and_warehousing,2083
13800,1,1499,transport and warehousing,transport_postal_and_warehousing,32329
13850,1,47,transport and warehousing,transport_postal_and_warehousing,1296
13910,1,321,transport and warehousing,transport_postal_and_warehousing,7563
14000,1,1912,transport and warehousing,transport_postal_and_warehousing,70798
14100,1,159,transport and warehousing,transport_postal_and_warehousing,6240
14170,1,3303,transport and warehousing,transport_postal_and_warehousing,99575
14200,1,159,transport and warehousing,transport_postal_and_warehousing,6393
14300,1,172,transport and warehousing,transport_postal_and_warehousing,2318
14350,1,426,transport and warehousing,transport_postal_and_warehousing,9463
14400,1,342,transport and warehousing,transport_postal_and_warehousing,9488
14500,1,1216,transport and warehousing,transport_postal_and_warehousing,54920
14550,1,106,transport and warehousing,transport_postal_and_warehousing,3239
14600,1,84,transport and warehousing,transport_postal_and_warehousing,2472
14650,1,3544,transport and warehousing,transport_postal_and_warehousing,85264
14700,1,451,transport and warehousing,transport_postal_and_warehousing,19292
14750,1,204,transport and warehousing,transport_postal_and_warehousing,4705
14850,1,557,transport and warehousing,transport_postal_and_warehousing,18168
14870,1,359,transport and warehousing,transport_postal_and_warehousing,7798
14900,1,6559,transport and warehousing,transport_postal_and_warehousing,83905
14920,1,213,transport and warehousing,transport_postal_and_warehousing,3013
14950,1,93,transport and warehousing,transport_postal_and_warehousing,1294
15050,1,1568,transport and warehousing,transport_postal_and_warehousing,34692
15240,1,1126,transport and warehousing,transport_postal_and_warehousing,30032
15270,1,263,transport and warehousing,transport_postal_and_warehousing,9689
15300,1,210,transport and warehousing,transport_postal_and_warehousing,5521
15350,1,307,transport and warehousing,transport_postal_and_warehousing,13999
15520,1,177,transport and warehousing,transport_postal_and_warehousing,4994
15560,1,64,transport and warehousing,transport_postal_and_warehousing,1716
15650,1,211,transport and warehousing,transport_postal_and_warehousing,6732
15700,1,229,transport and warehousing,transport_postal_and_warehousing,6229
15750,1,266,transport and warehousing,transport_postal_and_warehousing,5657
15800,1,106,transport and warehousing,transport_postal_and_warehousing,2325
15850,1,137,transport and warehousing,transport_postal_and_warehousing,2592
15900,1,2650,transport and warehousing,transport_postal_and_warehousing,73034
15950,1,950,transport and warehousing,transport_postal_and_warehousing,40445
15990,1,3608,transport and warehousing,transport_postal_and_warehousing,129685
16100,1,97,transport and warehousing,transport_postal_and_warehousing,2241
16150,1,671,transport and warehousing,transport_postal_and_warehousing,17805
16200,1,359,transport and warehousing,transport_postal_and_warehousing,5840
16260,1,4585,transport and warehousing,transport_postal_and_warehousing,106593
16350,1,6713,transport and warehousing,transport_postal_and_warehousing,94859
16380,1,1052,transport and warehousing,transport_postal_and_warehousing,29655
16400,1,1529,transport and warehousing,transport_postal_and_warehousing,27602
16490,1,1011,transport and warehousing,transport_postal_and_warehousing,29389
16550,1,3078,transport and warehousing,transport_postal_and_warehousing,68276
16610,1,389,transport and warehousing,transport_postal_and_warehousing,8265
16650,1,4406,transport and warehousing,transport_postal_and_warehousing,52827
16700,1,1832,transport and warehousing,transport_postal_and_warehousing,57245
16900,1,1543,transport and warehousing,transport_postal_and_warehousing,29606
16950,1,1226,transport and warehousing,transport_postal_and_warehousing,36330
17000,1,328,transport and warehousing,transport_postal_and_warehousing,10822
17040,1,325,transport and warehousing,transport_postal_and_warehousing,9860
17080,1,235,transport and warehousing,transport_postal_and_warehousing,5991
17100,1,852,transport and warehousing,transport_postal_and_warehousing,19618
17150,1,7324,transport and warehousing,transport_postal_and_warehousing,112765
17200,1,3529,transport and warehousing,transport_postal_and_warehousing,117252
17310,1,1256,transport and warehousing,transport_postal_and_warehousing,25997
17350,1,133,transport and warehousing,transport_postal_and_warehousing,2514
17400,1,102,transport and warehousing,transport_postal_and_warehousing,2361
17420,1,2543,transport and warehousing,transport_postal_and_warehousing,80179
17550,1,1394,transport and warehousing,transport_postal_and_warehousing,35731
17620,1,200,transport and warehousing,transport_postal_and_warehousing,6298
17640,1,147,transport and warehousing,transport_postal_and_warehousing,3528
17650,1,81,transport and warehousing,transport_postal_and_warehousing,2633
17750,1,1213,transport and warehousing,transport_postal_and_warehousing,29834
17850,1,60,transport and warehousing,transport_postal_and_warehousing,1414
17900,1,39,transport and warehousing,transport_postal_and_warehousing,2060
17950,1,24,transport and warehousing,transport_postal_and_warehousing,1149
18020,1,120,transport and warehousing,transport_postal_and_warehousing,3335
18050,1,947,transport and warehousing,transport_postal_and_warehousing,36426
18100,1,52,transport and warehousing,transport_postal_and_warehousing,1437
18200,1,121,transport and warehousing,transport_postal_and_warehousing,2786
18230,1,886,transport and warehousing,transport_postal_and_warehousing,22142
18250,1,912,transport and warehousing,transport_postal_and_warehousing,36309
18350,1,886,transport and warehousing,transport_postal_and_warehousing,20644
18400,1,1484,transport and warehousing,transport_postal_and_warehousing,24054
18450,1,3993,transport and warehousing,transport_postal_and_warehousing,88251
18500,1,625,transport and warehousing,transport_postal_and_warehousing,28005
18710,1,213,transport and warehousing,transport_postal_and_warehousing,8076
19399,1,10,transport and warehousing,transport_postal_and_warehousing,599
19499,1,175,transport and warehousing,transport_postal_and_warehousing,3331
19799,1,4,transport and warehousing,transport_postal_and_warehousing,130
20110,2,180,transport and warehousing,transport_postal_and_warehousing,5488
20260,2,121,transport and warehousing,transport_postal_and_warehousing,4708
20570,2,1551,transport and warehousing,transport_postal_and_warehousing,44716
20660,2,2096,transport and warehousing,transport_postal_and_warehousing,58915
20740,2,362,transport and warehousing,transport_postal_and_warehousing,12537
20830,2,771,transport and warehousing,transport_postal_and_warehousing,21255
20910,2,1256,transport and warehousing,transport_postal_and_warehousing,45993
21010,2,256,transport and warehousing,transport_postal_and_warehousing,5659
21110,2,1942,transport and warehousing,transport_postal_and_warehousing,82260
21180,2,7635,transport and warehousing,transport_postal_and_warehousing,80034
21270,2,132,transport and warehousing,transport_postal_and_warehousing,2486
21370,2,607,transport and warehousing,transport_postal_and_warehousing,15950
21450,2,2280,transport and warehousing,transport_postal_and_warehousing,44955
21610,2,7710,transport and warehousing,transport_postal_and_warehousing,137913
21670,2,186,transport and warehousing,transport_postal_and_warehousing,4352
21750,2,368,transport and warehousing,transport_postal_and_warehousing,9545
21830,2,308,transport and warehousing,transport_postal_and_warehousing,7164
21890,2,2692,transport and warehousing,transport_postal_and_warehousing,70311
