lga_2016,state,people,report_type,weekly_range_start,weekly_range_end,annual_range_start,annual_range_end
11800,1,44,negatve,,,,
12000,1,3,negatve,,,,
12150,1,5,negatve,,,,
12350,1,11,negatve,,,,
12380,1,203,negatve,,,,
12700,1,0,negatve,,,,
12730,1,8,negatve,,,,
12750,1,22,negatve,,,,
12850,1,214,negatve,,,,
12870,1,6,negatve,,,,
12900,1,9,negatve,,,,
12930,1,65,negatve,,,,
12950,1,4,negatve,,,,
13010,1,11,negatve,,,,
13310,1,12,negatve,,,,
13340,1,10,negatve,,,,
13450,1,19,negatve,,,,
13510,1,17,negatve,,,,
13550,1,14,negatve,,,,
13660,1,13,negatve,,,,
13800,1,36,negatve,,,,
13850,1,0,negatve,,,,
13910,1,20,negatve,,,,
14000,1,38,negatve,,,,
14100,1,14,negatve,,,,
14170,1,51,negatve,,,,
14200,1,18,negatve,,,,
14300,1,3,negatve,,,,
14350,1,11,negatve,,,,
14400,1,7,negatve,,,,
14500,1,54,negatve,,,,
14550,1,9,negatve,,,,
14600,1,14,negatve,,,,
14650,1,57,negatve,,,,
14700,1,7,negatve,,,,
14750,1,3,negatve,,,,
14850,1,26,negatve,,,,
14870,1,13,negatve,,,,
14900,1,117,negatve,,,,
14920,1,12,negatve,,,,
14950,1,0,negatve,,,,
15050,1,28,negatve,,,,
15240,1,72,negatve,,,,
15270,1,18,negatve,,,,
15300,1,18,negatve,,,,
15350,1,8,negatve,,,,
15520,1,16,negatve,,,,
15560,1,0,negatve,,,,
15650,1,10,negatve,,,,
15700,1,18,negatve,,,,
15750,1,13,negatve,,,,
15800,1,8,negatve,,,,
15850,1,9,negatve,,,,
15900,1,61,negatve,,,,
15950,1,32,negatve,,,,
15990,1,103,negatve,,,,
16100,1,7,negatve,,,,
16150,1,16,negatve,,,,
16200,1,13,negatve,,,,
16260,1,129,negatve,,,,
16350,1,76,negatve,,,,
16380,1,35,negatve,,,,
16400,1,26,negatve,,,,
16490,1,22,negatve,,,,
16550,1,59,negatve,,,,
16610,1,18,negatve,,,,
16650,1,83,negatve,,,,
16700,1,49,negatve,,,,
16900,1,23,negatve,,,,
16950,1,44,negatve,,,,
17000,1,10,negatve,,,,
17040,1,10,negatve,,,,
17080,1,15,negatve,,,,
17100,1,29,negatve,,,,
17150,1,79,negatve,,,,
17200,1,87,negatve,,,,
17310,1,35,negatve,,,,
17350,1,3,negatve,,,,
17400,1,5,negatve,,,,
17420,1,70,negatve,,,,
17550,1,50,negatve,,,,
17620,1,13,negatve,,,,
17640,1,7,negatve,,,,
17650,1,6,negatve,,,,
17750,1,24,negatve,,,,
17850,1,3,negatve,,,,
17900,1,20,negatve,,,,
17950,1,0,negatve,,,,
18020,1,4,negatve,,,,
18050,1,14,negatve,,,,
18100,1,3,negatve,,,,
18200,1,11,negatve,,,,
18230,1,29,negatve,,,,
18250,1,41,negatve,,,,
18350,1,39,negatve,,,,
18400,1,13,negatve,,,,
18450,1,100,negatve,,,,
18500,1,21,negatve,,,,
18710,1,9,negatve,,,,
19399,1,5,negatve,,,,
19799,1,0,negatve,,,,
20110,2,4,negatve,,,,
20260,2,12,negatve,,,,
20570,2,51,negatve,,,,
20660,2,45,negatve,,,,
20740,2,24,negatve,,,,
20830,2,37,negatve,,,,
20910,2,45,negatve,,,,
21010,2,3,negatve,,,,
21110,2,89,negatve,,,,
21180,2,169,negatve,,,,
21270,2,19,negatve,,,,
21370,2,46,negatve,,,,
21450,2,43,negatve,,,,
21610,2,179,negatve,,,,
21670,2,7,negatve,,,,
21750,2,22,negatve,,,,
21830,2,32,negatve,,,,
21890,2,69,negatve,,,,
22110,2,30,negatve,,,,
22170,2,56,negatve,,,,
22250,2,16,negatve,,,,
22310,2,57,negatve,,,,
22410,2,12,negatve,,,,
22490,2,14,negatve,,,,
22620,2,33,negatve,,,,
22670,2,150,negatve,,,,
22750,2,98,negatve,,,,
22830,2,58,negatve,,,,
22910,2,6,negatve,,,,
22980,2,11,negatve,,,,
23110,2,54,negatve,,,,
23190,2,22,negatve,,,,
23270,2,176,negatve,,,,
23350,2,5,negatve,,,,
23430,2,69,negatve,,,,
23670,2,68,negatve,,,,
23810,2,29,negatve,,,,
23940,2,7,negatve,,,,
24130,2,21,negatve,,,,
24210,2,94,negatve,,,,
24250,2,5,negatve,,,,
24330,2,48,negatve,,,,
24410,2,57,negatve,,,,
24600,2,91,negatve,,,,
24650,2,100,negatve,,,,
24780,2,37,negatve,,,,
24850,2,28,negatve,,,,
24900,2,29,negatve,,,,
24970,2,127,negatve,,,,
25060,2,66,negatve,,,,
25150,2,21,negatve,,,,
25250,2,70,negatve,,,,
25340,2,69,negatve,,,,
25430,2,10,negatve,,,,
25490,2,22,negatve,,,,
25620,2,16,negatve,,,,
25710,2,19,negatve,,,,
25810,2,9,negatve,,,,
25900,2,41,negatve,,,,
25990,2,10,negatve,,,,
26080,2,3,negatve,,,,
26170,2,24,negatve,,,,
26260,2,10,negatve,,,,
26350,2,44,negatve,,,,
26430,2,12,negatve,,,,
26490,2,6,negatve,,,,
26610,2,17,negatve,,,,
26670,2,13,negatve,,,,
26700,2,21,negatve,,,,
26730,2,13,negatve,,,,
26810,2,37,negatve,,,,
26890,2,3,negatve,,,,
26980,2,85,negatve,,,,
27070,2,122,negatve,,,,
27170,2,15,negatve,,,,
27260,2,123,negatve,,,,
27350,2,35,negatve,,,,
27450,2,56,negatve,,,,
27630,2,13,negatve,,,,
29399,2,0,negatve,,,,
29799,2,0,negatve,,,,
30250,3,0,negatve,,,,
30300,3,3,negatve,,,,
30370,3,25,negatve,,,,
30410,3,0,negatve,,,,
30450,3,0,negatve,,,,
30760,3,12,negatve,,,,
30900,3,0,negatve,,,,
31000,3,464,negatve,,,,
31750,3,0,negatve,,,,
31820,3,58,negatve,,,,
31900,3,8,negatve,,,,
31950,3,0,negatve,,,,
32080,3,70,negatve,,,,
32250,3,0,negatve,,,,
32260,3,27,negatve,,,,
32270,3,19,negatve,,,,
32310,3,25,negatve,,,,
32330,3,0,negatve,,,,
32450,3,3,negatve,,,,
32500,3,9,negatve,,,,
32600,3,0,negatve,,,,
32750,3,0,negatve,,,,
32770,3,0,negatve,,,,
32810,3,10,negatve,,,,
33100,3,7,negatve,,,,
33200,3,10,negatve,,,,
33220,3,64,negatve,,,,
33360,3,49,negatve,,,,
33430,3,268,negatve,,,,
33610,3,22,negatve,,,,
33620,3,49,negatve,,,,
33800,3,11,negatve,,,,
33830,3,0,negatve,,,,
33960,3,87,negatve,,,,
33980,3,20,negatve,,,,
34420,3,0,negatve,,,,
34530,3,21,negatve,,,,
34570,3,0,negatve,,,,
34580,3,15,negatve,,,,
34590,3,153,negatve,,,,
34710,3,8,negatve,,,,
34770,3,83,negatve,,,,
34800,3,3,negatve,,,,
34830,3,0,negatve,,,,
34860,3,35,negatve,,,,
34880,3,24,negatve,,,,
35010,3,162,negatve,,,,
35250,3,0,negatve,,,,
35300,3,7,negatve,,,,
35600,3,3,negatve,,,,
35670,3,0,negatve,,,,
35740,3,31,negatve,,,,
35760,3,37,negatve,,,,
35780,3,0,negatve,,,,
35790,3,0,negatve,,,,
35800,3,3,negatve,,,,
36070,3,0,negatve,,,,
36150,3,0,negatve,,,,
36250,3,51,negatve,,,,
36300,3,0,negatve,,,,
36370,3,26,negatve,,,,
36510,3,38,negatve,,,,
36580,3,14,negatve,,,,
36630,3,28,negatve,,,,
36660,3,35,negatve,,,,
36720,3,139,negatve,,,,
36820,3,24,negatve,,,,
36910,3,89,negatve,,,,
36950,3,3,negatve,,,,
36960,3,0,negatve,,,,
37010,3,72,negatve,,,,
37300,3,0,negatve,,,,
37310,3,37,negatve,,,,
37340,3,21,negatve,,,,
37400,3,8,negatve,,,,
37550,3,0,negatve,,,,
37570,3,0,negatve,,,,
37600,3,0,negatve,,,,
39799,3,0,negatve,,,,
40070,4,10,negatve,,,,
40120,4,14,negatve,,,,
40220,4,3,negatve,,,,
40250,4,0,negatve,,,,
40310,4,11,negatve,,,,
40430,4,0,negatve,,,,
40520,4,8,negatve,,,,
40700,4,20,negatve,,,,
40910,4,23,negatve,,,,
41010,4,0,negatve,,,,
41060,4,52,negatve,,,,
41140,4,9,negatve,,,,
41190,4,3,negatve,,,,
41330,4,0,negatve,,,,
41560,4,7,negatve,,,,
41750,4,0,negatve,,,,
41830,4,0,negatve,,,,
41960,4,0,negatve,,,,
42030,4,13,negatve,,,,
42110,4,9,negatve,,,,
42250,4,9,negatve,,,,
42600,4,9,negatve,,,,
42750,4,4,negatve,,,,
43080,4,3,negatve,,,,
43220,4,0,negatve,,,,
43360,4,0,negatve,,,,
43650,4,3,negatve,,,,
43710,4,9,negatve,,,,
43790,4,12,negatve,,,,
43920,4,4,negatve,,,,
44000,4,0,negatve,,,,
44060,4,35,negatve,,,,
44210,4,3,negatve,,,,
44340,4,20,negatve,,,,
44550,4,16,negatve,,,,
44620,4,6,negatve,,,,
44830,4,6,negatve,,,,
45040,4,11,negatve,,,,
45090,4,4,negatve,,,,
45120,4,4,negatve,,,,
45290,4,13,negatve,,,,
45340,4,73,negatve,,,,
45400,4,0,negatve,,,,
45540,4,0,negatve,,,,
45680,4,59,negatve,,,,
45890,4,73,negatve,,,,
46090,4,9,negatve,,,,
46300,4,3,negatve,,,,
46450,4,7,negatve,,,,
46510,4,10,negatve,,,,
46670,4,3,negatve,,,,
46860,4,7,negatve,,,,
46970,4,0,negatve,,,,
47140,4,79,negatve,,,,
47290,4,4,negatve,,,,
47490,4,3,negatve,,,,
47630,4,7,negatve,,,,
47700,4,33,negatve,,,,
47800,4,7,negatve,,,,
47910,4,3,negatve,,,,
47980,4,8,negatve,,,,
48050,4,6,negatve,,,,
48130,4,14,negatve,,,,
48260,4,5,negatve,,,,
48340,4,11,negatve,,,,
48410,4,23,negatve,,,,
48540,4,6,negatve,,,,
48640,4,0,negatve,,,,
48750,4,10,negatve,,,,
48830,4,7,negatve,,,,
49399,4,0,negatve,,,,
49799,4,0,negatve,,,,
50080,5,17,negatve,,,,
50210,5,32,negatve,,,,
50250,5,3,negatve,,,,
50280,5,11,negatve,,,,
50350,5,6,negatve,,,,
50420,5,43,negatve,,,,
50490,5,23,negatve,,,,
50560,5,0,negatve,,,,
50630,5,0,negatve,,,,
50770,5,3,negatve,,,,
50840,5,3,negatve,,,,
50910,5,0,negatve,,,,
50980,5,5,negatve,,,,
51080,5,0,negatve,,,,
51120,5,0,negatve,,,,
51190,5,8,negatve,,,,
51260,5,23,negatve,,,,
51310,5,6,negatve,,,,
51330,5,63,negatve,,,,
51400,5,3,negatve,,,,
51470,5,0,negatve,,,,
51540,5,12,negatve,,,,
51610,5,0,negatve,,,,
51680,5,7,negatve,,,,
51750,5,3,negatve,,,,
51820,5,36,negatve,,,,
51890,5,0,negatve,,,,
51960,5,0,negatve,,,,
52030,5,0,negatve,,,,
52100,5,0,negatve,,,,
52170,5,5,negatve,,,,
52240,5,4,negatve,,,,
52310,5,0,negatve,,,,
52380,5,0,negatve,,,,
52450,5,3,negatve,,,,
52520,5,0,negatve,,,,
52590,5,7,negatve,,,,
52660,5,8,negatve,,,,
52730,5,4,negatve,,,,
52800,5,0,negatve,,,,
52870,5,8,negatve,,,,
52940,5,0,negatve,,,,
53010,5,0,negatve,,,,
53080,5,0,negatve,,,,
53150,5,3,negatve,,,,
53220,5,0,negatve,,,,
53290,5,9,negatve,,,,
53360,5,3,negatve,,,,
53430,5,18,negatve,,,,
53570,5,5,negatve,,,,
53640,5,0,negatve,,,,
53710,5,0,negatve,,,,
53780,5,79,negatve,,,,
53800,5,29,negatve,,,,
53920,5,0,negatve,,,,
53990,5,14,negatve,,,,
54060,5,3,negatve,,,,
54130,5,3,negatve,,,,
54170,5,56,negatve,,,,
54200,5,24,negatve,,,,
54280,5,14,negatve,,,,
54310,5,8,negatve,,,,
54340,5,3,negatve,,,,
54410,5,0,negatve,,,,
54480,5,0,negatve,,,,
54550,5,3,negatve,,,,
54620,5,0,negatve,,,,
54690,5,0,negatve,,,,
54760,5,0,negatve,,,,
54830,5,20,negatve,,,,
54900,5,3,negatve,,,,
54970,5,0,negatve,,,,
55040,5,0,negatve,,,,
55110,5,52,negatve,,,,
55180,5,4,negatve,,,,
55250,5,0,negatve,,,,
55320,5,44,negatve,,,,
55390,5,0,negatve,,,,
55460,5,0,negatve,,,,
55530,5,0,negatve,,,,
55600,5,0,negatve,,,,
55670,5,0,negatve,,,,
55740,5,8,negatve,,,,
55810,5,0,negatve,,,,
55880,5,3,negatve,,,,
55950,5,0,negatve,,,,
56090,5,10,negatve,,,,
56160,5,0,negatve,,,,
56230,5,8,negatve,,,,
56300,5,0,negatve,,,,
56370,5,0,negatve,,,,
56460,5,0,negatve,,,,
56580,5,11,negatve,,,,
56620,5,0,negatve,,,,
56730,5,3,negatve,,,,
56790,5,3,negatve,,,,
56860,5,0,negatve,,,,
56930,5,0,negatve,,,,
57000,5,0,negatve,,,,
57080,5,12,negatve,,,,
57140,5,0,negatve,,,,
57210,5,3,negatve,,,,
57280,5,6,negatve,,,,
57350,5,3,negatve,,,,
57420,5,3,negatve,,,,
57490,5,62,negatve,,,,
57630,5,0,negatve,,,,
57700,5,21,negatve,,,,
57770,5,0,negatve,,,,
57840,5,28,negatve,,,,
57910,5,109,negatve,,,,
57980,5,11,negatve,,,,
58050,5,78,negatve,,,,
58190,5,0,negatve,,,,
58260,5,0,negatve,,,,
58330,5,7,negatve,,,,
58400,5,0,negatve,,,,
58470,5,0,negatve,,,,
58510,5,12,negatve,,,,
58540,5,0,negatve,,,,
58570,5,11,negatve,,,,
58610,5,0,negatve,,,,
58680,5,0,negatve,,,,
58760,5,102,negatve,,,,
58820,5,0,negatve,,,,
58890,5,0,negatve,,,,
59030,5,0,negatve,,,,
59100,5,0,negatve,,,,
59170,5,0,negatve,,,,
59250,5,0,negatve,,,,
59310,5,0,negatve,,,,
59320,5,0,negatve,,,,
59330,5,0,negatve,,,,
59340,5,3,negatve,,,,
59350,5,0,negatve,,,,
59360,5,0,negatve,,,,
59370,5,3,negatve,,,,
59799,5,0,negatve,,,,
60210,6,7,negatve,,,,
60410,6,3,negatve,,,,
60610,6,3,negatve,,,,
60810,6,5,negatve,,,,
61010,6,0,negatve,,,,
61210,6,6,negatve,,,,
61410,6,20,negatve,,,,
61510,6,0,negatve,,,,
61610,6,13,negatve,,,,
61810,6,6,negatve,,,,
62010,6,0,negatve,,,,
62210,6,6,negatve,,,,
62410,6,3,negatve,,,,
62610,6,17,negatve,,,,
62810,6,16,negatve,,,,
63010,6,8,negatve,,,,
63210,6,3,negatve,,,,
63410,6,0,negatve,,,,
63610,6,5,negatve,,,,
63810,6,5,negatve,,,,
64010,6,18,negatve,,,,
64210,6,9,negatve,,,,
64610,6,11,negatve,,,,
64810,6,3,negatve,,,,
65010,6,3,negatve,,,,
65210,6,0,negatve,,,,
65410,6,4,negatve,,,,
65610,6,0,negatve,,,,
65810,6,11,negatve,,,,
69799,6,0,negatve,,,,
70200,7,6,negatve,,,,
70420,7,0,negatve,,,,
70540,7,0,negatve,,,,
70620,7,0,negatve,,,,
70700,7,3,negatve,,,,
71000,7,21,negatve,,,,
71300,7,0,negatve,,,,
72200,7,3,negatve,,,,
72300,7,4,negatve,,,,
72330,7,0,negatve,,,,
72800,7,7,negatve,,,,
73600,7,4,negatve,,,,
74050,7,5,negatve,,,,
74550,7,3,negatve,,,,
74560,7,0,negatve,,,,
74660,7,5,negatve,,,,
74680,7,0,negatve,,,,
79399,7,3,negatve,,,,
79799,7,0,negatve,,,,
89399,8,100,negatve,,,,
89799,8,0,negatve,,,,
99399,9,0,negatve,,,,
99799,9,0,negatve,,,,
10050,1,71,nill,,,,
10130,1,42,nill,,,,
10250,1,48,nill,,,,
10300,1,8,nill,,,,
10470,1,50,nill,,,,
10550,1,52,nill,,,,
10600,1,16,nill,,,,
10650,1,12,nill,,,,
10750,1,1202,nill,,,,
10800,1,14,nill,,,,
10850,1,8,nill,,,,
10900,1,98,nill,,,,
10950,1,6,nill,,,,
11100,1,175,nill,,,,
11150,1,0,nill,,,,
11200,1,3,nill,,,,
11250,1,22,nill,,,,
11300,1,263,nill,,,,
11350,1,54,nill,,,,
11400,1,25,nill,,,,
11450,1,163,nill,,,,
11500,1,455,nill,,,,
11520,1,441,nill,,,,
11570,1,1673,nill,,,,
11600,1,6,nill,,,,
11650,1,642,nill,,,,
11700,1,5,nill,,,,
11720,1,101,nill,,,,
11730,1,84,nill,,,,
11750,1,9,nill,,,,
11800,1,128,nill,,,,
12000,1,3,nill,,,,
12150,1,9,nill,,,,
12350,1,11,nill,,,,
12380,1,1147,nill,,,,
12700,1,16,nill,,,,
12730,1,17,nill,,,,
12750,1,60,nill,,,,
12850,1,1077,nill,,,,
12870,1,19,nill,,,,
12900,1,16,nill,,,,
12930,1,930,nill,,,,
12950,1,13,nill,,,,
13010,1,18,nill,,,,
13310,1,48,nill,,,,
13340,1,13,nill,,,,
13450,1,66,nill,,,,
13510,1,10,nill,,,,
13550,1,14,nill,,,,
13660,1,13,nill,,,,
13800,1,103,nill,,,,
13850,1,9,nill,,,,
13910,1,35,nill,,,,
14000,1,505,nill,,,,
14100,1,38,nill,,,,
14170,1,433,nill,,,,
14200,1,39,nill,,,,
14300,1,6,nill,,,,
14350,1,48,nill,,,,
14400,1,29,nill,,,,
14500,1,573,nill,,,,
14550,1,15,nill,,,,
14600,1,13,nill,,,,
14650,1,302,nill,,,,
14700,1,93,nill,,,,
14750,1,29,nill,,,,
14850,1,45,nill,,,,
14870,1,35,nill,,,,
14900,1,716,nill,,,,
14920,1,13,nill,,,,
14950,1,3,nill,,,,
15050,1,111,nill,,,,
15240,1,175,nill,,,,
15270,1,36,nill,,,,
15300,1,22,nill,,,,
15350,1,60,nill,,,,
15520,1,32,nill,,,,
15560,1,3,nill,,,,
15650,1,36,nill,,,,
15700,1,43,nill,,,,
15750,1,22,nill,,,,
15800,1,7,nill,,,,
15850,1,8,nill,,,,
15900,1,258,nill,,,,
15950,1,126,nill,,,,
15990,1,457,nill,,,,
16100,1,11,nill,,,,
16150,1,62,nill,,,,
16200,1,24,nill,,,,
16260,1,1297,nill,,,,
16350,1,461,nill,,,,
16380,1,135,nill,,,,
16400,1,139,nill,,,,
16490,1,75,nill,,,,
16550,1,520,nill,,,,
16610,1,31,nill,,,,
16650,1,472,nill,,,,
16700,1,684,nill,,,,
16900,1,127,nill,,,,
16950,1,213,nill,,,,
17000,1,31,nill,,,,
17040,1,29,nill,,,,
17080,1,22,nill,,,,
17100,1,245,nill,,,,
17150,1,410,nill,,,,
17200,1,857,nill,,,,
17310,1,74,nill,,,,
17350,1,7,nill,,,,
17400,1,13,nill,,,,
17420,1,616,nill,,,,
17550,1,148,nill,,,,
17620,1,31,nill,,,,
17640,1,14,nill,,,,
17650,1,8,nill,,,,
17750,1,84,nill,,,,
17850,1,10,nill,,,,
17900,1,6,nill,,,,
17950,1,8,nill,,,,
18020,1,16,nill,,,,
18050,1,114,nill,,,,
18100,1,5,nill,,,,
18200,1,10,nill,,,,
18230,1,57,nill,,,,
18250,1,489,nill,,,,
18350,1,88,nill,,,,
18400,1,80,nill,,,,
18450,1,445,nill,,,,
18500,1,134,nill,,,,
18710,1,11,nill,,,,
19399,1,5,nill,,,,
19799,1,0,nill,,,,
20110,2,16,nill,,,,
20260,2,11,nill,,,,
20570,2,144,nill,,,,
20660,2,310,nill,,,,
20740,2,63,nill,,,,
20830,2,108,nill,,,,
20910,2,233,nill,,,,
21010,2,17,nill,,,,
21110,2,778,nill,,,,
21180,2,984,nill,,,,
21270,2,20,nill,,,,
21370,2,64,nill,,,,
21450,2,219,nill,,,,
21610,2,994,nill,,,,
21670,2,33,nill,,,,
21750,2,23,nill,,,,
21830,2,38,nill,,,,
21890,2,464,nill,,,,
22110,2,85,nill,,,,
22170,2,280,nill,,,,
22250,2,12,nill,,,,
22310,2,499,nill,,,,
22410,2,24,nill,,,,
22490,2,28,nill,,,,
22620,2,154,nill,,,,
22670,2,917,nill,,,,
22750,2,448,nill,,,,
22830,2,141,nill,,,,
22910,2,26,nill,,,,
22980,2,12,nill,,,,
23110,2,246,nill,,,,
23190,2,25,nill,,,,
23270,2,704,nill,,,,
23350,2,19,nill,,,,
23430,2,418,nill,,,,
23670,2,467,nill,,,,
23810,2,130,nill,,,,
23940,2,26,nill,,,,
24130,2,79,nill,,,,
24210,2,692,nill,,,,
24250,2,22,nill,,,,
24330,2,288,nill,,,,
24410,2,275,nill,,,,
24600,2,1302,nill,,,,
24650,2,442,nill,,,,
24780,2,101,nill,,,,
24850,2,77,nill,,,,
24900,2,49,nill,,,,
24970,2,1189,nill,,,,
25060,2,299,nill,,,,
25150,2,76,nill,,,,
25250,2,476,nill,,,,
25340,2,307,nill,,,,
25430,2,26,nill,,,,
25490,2,25,nill,,,,
25620,2,28,nill,,,,
25710,2,103,nill,,,,
25810,2,18,nill,,,,
25900,2,191,nill,,,,
25990,2,19,nill,,,,
26080,2,0,nill,,,,
26170,2,50,nill,,,,
26260,2,15,nill,,,,
26350,2,337,nill,,,,
26430,2,15,nill,,,,
26490,2,46,nill,,,,
26610,2,36,nill,,,,
26670,2,5,nill,,,,
26700,2,40,nill,,,,
26730,2,49,nill,,,,
26810,2,71,nill,,,,
26890,2,3,nill,,,,
26980,2,960,nill,,,,
27070,2,815,nill,,,,
27170,2,42,nill,,,,
27260,2,933,nill,,,,
27350,2,182,nill,,,,
27450,2,255,nill,,,,
27630,2,18,nill,,,,
29399,2,3,nill,,,,
29799,2,0,nill,,,,
30250,3,0,nill,,,,
30300,3,13,nill,,,,
30370,3,28,nill,,,,
30410,3,3,nill,,,,
30450,3,0,nill,,,,
30760,3,5,nill,,,,
30900,3,0,nill,,,,
31000,3,3092,nill,,,,
31750,3,3,nill,,,,
31820,3,179,nill,,,,
31900,3,34,nill,,,,
31950,3,3,nill,,,,
32080,3,329,nill,,,,
32250,3,3,nill,,,,
32260,3,61,nill,,,,
32270,3,35,nill,,,,
32310,3,27,nill,,,,
32330,3,0,nill,,,,
32450,3,9,nill,,,,
32500,3,16,nill,,,,
32600,3,0,nill,,,,
32750,3,0,nill,,,,
32770,3,0,nill,,,,
32810,3,21,nill,,,,
33100,3,5,nill,,,,
33200,3,10,nill,,,,
33220,3,227,nill,,,,
33360,3,150,nill,,,,
33430,3,1472,nill,,,,
33610,3,20,nill,,,,
33620,3,102,nill,,,,
33800,3,21,nill,,,,
33830,3,3,nill,,,,
33960,3,322,nill,,,,
33980,3,26,nill,,,,
34420,3,3,nill,,,,
34530,3,83,nill,,,,
34570,3,0,nill,,,,
34580,3,62,nill,,,,
34590,3,776,nill,,,,
34710,3,9,nill,,,,
34770,3,212,nill,,,,
34800,3,3,nill,,,,
34830,3,0,nill,,,,
34860,3,23,nill,,,,
34880,3,56,nill,,,,
35010,3,753,nill,,,,
35250,3,0,nill,,,,
35300,3,26,nill,,,,
35600,3,10,nill,,,,
35670,3,0,nill,,,,
35740,3,120,nill,,,,
35760,3,23,nill,,,,
35780,3,5,nill,,,,
35790,3,0,nill,,,,
35800,3,7,nill,,,,
36070,3,0,nill,,,,
36150,3,3,nill,,,,
36250,3,265,nill,,,,
36300,3,0,nill,,,,
36370,3,121,nill,,,,
36510,3,64,nill,,,,
36580,3,43,nill,,,,
36630,3,46,nill,,,,
36660,3,53,nill,,,,
36720,3,572,nill,,,,
36820,3,41,nill,,,,
36910,3,253,nill,,,,
36950,3,3,nill,,,,
36960,3,4,nill,,,,
37010,3,331,nill,,,,
37300,3,9,nill,,,,
37310,3,56,nill,,,,
37340,3,57,nill,,,,
37400,3,0,nill,,,,
37550,3,0,nill,,,,
37570,3,0,nill,,,,
37600,3,0,nill,,,,
39799,3,0,nill,,,,
40070,4,159,nill,,,,
40120,4,45,nill,,,,
40220,4,40,nill,,,,
40250,4,9,nill,,,,
40310,4,27,nill,,,,
40430,4,6,nill,,,,
40520,4,13,nill,,,,
40700,4,151,nill,,,,
40910,4,154,nill,,,,
41010,4,9,nill,,,,
41060,4,238,nill,,,,
41140,4,11,nill,,,,
41190,4,0,nill,,,,
41330,4,3,nill,,,,
41560,4,19,nill,,,,
41750,4,3,nill,,,,
41830,4,0,nill,,,,
41960,4,4,nill,,,,
42030,4,22,nill,,,,
42110,4,12,nill,,,,
42250,4,5,nill,,,,
42600,4,45,nill,,,,
42750,4,9,nill,,,,
43080,4,3,nill,,,,
43220,4,0,nill,,,,
43360,4,3,nill,,,,
43650,4,13,nill,,,,
43710,4,12,nill,,,,
43790,4,18,nill,,,,
43920,4,11,nill,,,,
44000,4,0,nill,,,,
44060,4,214,nill,,,,
44210,4,13,nill,,,,
44340,4,125,nill,,,,
44550,4,30,nill,,,,
44620,4,24,nill,,,,
44830,4,9,nill,,,,
45040,4,28,nill,,,,
45090,4,24,nill,,,,
45120,4,7,nill,,,,
45290,4,112,nill,,,,
45340,4,210,nill,,,,
45400,4,0,nill,,,,
45540,4,6,nill,,,,
45680,4,144,nill,,,,
